round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.05
5,1,ULB-Bank1,fedavg,ulb,0.7160493827160493,0.7839800088360297,51,0.05
5,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.05
5,3,ULB-Bank3,fedavg,ulb,0.0,0.00041981528127623844,1,0.05
10,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.05
10,1,ULB-Bank1,fedavg,ulb,0.7764705882352941,0.787941622988557,51,0.05
10,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.05
10,3,ULB-Bank3,fedavg,ulb,0.0,0.0003763643206624012,1,0.05
15,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.05
15,1,ULB-Bank1,fedavg,ulb,0.7764705882352941,0.7890865927275847,51,0.05
15,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.05
15,3,ULB-Bank3,fedavg,ulb,0.0,0.00032605151613955004,1,0.05
20,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.05
20,1,ULB-Bank1,fedavg,ulb,0.7906976744186046,0.808943806538832,51,0.05
20,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.05
20,3,ULB-Bank3,fedavg,ulb,0.0,0.00033875338753387534,1,0.05
5,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.05
5,1,ULB-Bank1,fedprox,ulb,0.7764705882352941,0.7936350790526328,51,0.05
5,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.05
5,3,ULB-Bank3,fedprox,ulb,0.0,0.0005952380952380953,1,0.05
10,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.05
10,1,ULB-Bank1,fedprox,ulb,0.7317073170731707,0.7710283391157812,51,0.05
10,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.05
10,3,ULB-Bank3,fedprox,ulb,0.0,0.000546448087431694,1,0.05
15,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.05
15,1,ULB-Bank1,fedprox,ulb,0.7619047619047619,0.7998985556867887,51,0.05
15,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.05
15,3,ULB-Bank3,fedprox,ulb,0.0,0.00034106412005457026,1,0.05
20,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.05
20,1,ULB-Bank1,fedprox,ulb,0.7560975609756098,0.8066878464387559,51,0.05
20,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.05
20,3,ULB-Bank3,fedprox,ulb,0.0,0.000437636761487965,1,0.05
5,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.05
5,1,ULB-Bank1,fednova,ulb,0.6216216216216216,0.768305961735274,51,0.05
5,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.05
5,3,ULB-Bank3,fednova,ulb,0.0,0.000297441998810232,1,0.05
10,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.05
10,1,ULB-Bank1,fednova,ulb,0.5352112676056338,0.7302322262348008,51,0.05
10,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.05
10,3,ULB-Bank3,fednova,ulb,0.0,0.0003290556103981573,1,0.05
15,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.05
15,1,ULB-Bank1,fednova,ulb,0.42424242424242425,0.7155283645716378,51,0.05
15,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.05
15,3,ULB-Bank3,fednova,ulb,0.0,0.00029976019184652276,1,0.05
20,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.05
20,1,ULB-Bank1,fednova,ulb,0.5142857142857142,0.7075118648513091,51,0.05
20,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.05
20,3,ULB-Bank3,fednova,ulb,0.0,0.00024324981756263683,1,0.05
5,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.05
5,1,ULB-Bank1,persfl,ulb,0.8314606741573034,0.8142662523625058,51,0.05
5,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.05
5,3,ULB-Bank3,persfl,ulb,0.0,0.0002808199943836001,1,0.05
10,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.05
10,1,ULB-Bank1,persfl,ulb,0.8478260869565217,0.8128632722837177,51,0.05
10,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.05
10,3,ULB-Bank3,persfl,ulb,0.0,0.0005112474437627812,1,0.05
15,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.05
15,1,ULB-Bank1,persfl,ulb,0.8444444444444444,0.8152250681489085,51,0.05
15,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.05
15,3,ULB-Bank3,persfl,ulb,0.0,0.0002872737719046251,1,0.05
20,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.05
20,1,ULB-Bank1,persfl,ulb,0.8,0.8150317579132362,51,0.05
20,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.05
20,3,ULB-Bank3,persfl,ulb,0.0,0.0005399568034557236,1,0.05
