round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,fedavg,ulb,0.8,0.7938185093863072,51,0.5
5,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.5
5,3,ULB-Bank3,fedavg,ulb,0.0,0.004016064257028112,1,0.5
10,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,fedavg,ulb,0.8222222222222222,0.7988443368099107,51,0.5
10,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.5
10,3,ULB-Bank3,fedavg,ulb,0.0,0.0055248618784530384,1,0.5
15,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,fedavg,ulb,0.7560975609756098,0.8222651366914882,51,0.5
15,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.5
15,3,ULB-Bank3,fedavg,ulb,0.0,0.017543859649122806,1,0.5
20,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,fedavg,ulb,0.8275862068965517,0.8118307982338656,51,0.5
20,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.5
20,3,ULB-Bank3,fedavg,ulb,0.0,0.01818181818181818,1,0.5
5,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,fedprox,ulb,0.7857142857142857,0.7955987020142817,51,0.5
5,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.5
5,3,ULB-Bank3,fedprox,ulb,0.0,0.018867924528301886,1,0.5
10,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,fedprox,ulb,0.8181818181818182,0.8106091048402634,51,0.5
10,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.5
10,3,ULB-Bank3,fedprox,ulb,0.0,0.008928571428571428,1,0.5
15,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,fedprox,ulb,0.7710843373493976,0.8118558592567579,51,0.5
15,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.5
15,3,ULB-Bank3,fedprox,ulb,0.0,0.009174311926605505,1,0.5
20,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,fedprox,ulb,0.813953488372093,0.8240566969715029,51,0.5
20,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.5
20,3,ULB-Bank3,fedprox,ulb,0.0,0.0037313432835820895,1,0.5
5,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,fednova,ulb,0.813953488372093,0.8144279827143277,51,0.5
5,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.5
5,3,ULB-Bank3,fednova,ulb,0.0,0.0028328611898017,1,0.5
10,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,fednova,ulb,0.7407407407407407,0.7968447227784846,51,0.5
10,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.5
10,3,ULB-Bank3,fednova,ulb,0.0,0.008620689655172414,1,0.5
15,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,fednova,ulb,0.8,0.8216893542968189,51,0.5
15,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.5
15,3,ULB-Bank3,fednova,ulb,0.0,0.037037037037037035,1,0.5
20,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,fednova,ulb,0.8,0.822025602012399,51,0.5
20,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.5
20,3,ULB-Bank3,fednova,ulb,0.0,0.009345794392523364,1,0.5
5,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,persfl,ulb,0.8260869565217391,0.8089276389741235,51,0.5
5,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.5
5,3,ULB-Bank3,persfl,ulb,0.0,0.010752688172043012,1,0.5
10,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,persfl,ulb,0.8089887640449438,0.8007586645243709,51,0.5
10,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.5
10,3,ULB-Bank3,persfl,ulb,0.0,0.029411764705882353,1,0.5
15,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,persfl,ulb,0.8314606741573034,0.809477623136705,51,0.5
15,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.5
15,3,ULB-Bank3,persfl,ulb,0.0,0.03125,1,0.5
20,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,persfl,ulb,0.8172043010752689,0.8065232134481829,51,0.5
20,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.5
20,3,ULB-Bank3,persfl,ulb,0.0,0.023255813953488372,1,0.5
