round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fednova,ulb,0.8,0.8327005014948277,13,0.5
5,1,ULB-Bank1,fednova,ulb,0.4,0.500796812749004,2,0.5
5,2,ULB-Bank2,fednova,ulb,0.8461538461538461,0.8292531775511474,15,0.5
5,3,ULB-Bank3,fednova,ulb,0.8095238095238095,0.7745080753194534,22,0.5
10,0,ULB-Bank0,fednova,ulb,0.8,0.8287845750732592,13,0.5
10,1,ULB-Bank1,fednova,ulb,0.4,0.5009025270758123,2,0.5
10,2,ULB-Bank2,fednova,ulb,0.8461538461538461,0.8291097638162861,15,0.5
10,3,ULB-Bank3,fednova,ulb,0.7804878048780488,0.7859515117918437,22,0.5
15,0,ULB-Bank0,fednova,ulb,0.8333333333333334,0.8245173691330705,13,0.5
15,1,ULB-Bank1,fednova,ulb,0.3333333333333333,0.5008748906386702,2,0.5
15,2,ULB-Bank2,fednova,ulb,0.8,0.8239064201034606,15,0.5
15,3,ULB-Bank3,fednova,ulb,0.7804878048780488,0.7879819078601759,22,0.5
20,0,ULB-Bank0,fednova,ulb,0.8,0.8279993005543775,13,0.5
20,1,ULB-Bank1,fednova,ulb,0.4,0.5012642225031606,2,0.5
20,2,ULB-Bank2,fednova,ulb,0.7692307692307693,0.828364911498064,15,0.5
20,3,ULB-Bank3,fednova,ulb,0.8,0.7757762702578226,22,0.5
5,0,ULB-Bank0,persfl,ulb,0.8,0.7844830105501309,13,0.5
5,1,ULB-Bank1,persfl,ulb,0.5,0.25022846698652046,2,0.5
5,2,ULB-Bank2,persfl,ulb,0.8571428571428571,0.833019314682319,15,0.5
5,3,ULB-Bank3,persfl,ulb,0.7619047619047619,0.7667345000025815,22,0.5
10,0,ULB-Bank0,persfl,ulb,0.8,0.801977732412515,13,0.5
10,1,ULB-Bank1,persfl,ulb,0.5,0.2508532423208191,2,0.5
10,2,ULB-Bank2,persfl,ulb,0.8571428571428571,0.816890723384701,15,0.5
10,3,ULB-Bank3,persfl,ulb,0.7804878048780488,0.7707541789000608,22,0.5
15,0,ULB-Bank0,persfl,ulb,0.8,0.8174412702937799,13,0.5
15,1,ULB-Bank1,persfl,ulb,0.4,0.5004852013585638,2,0.5
15,2,ULB-Bank2,persfl,ulb,0.8571428571428571,0.8212645623885012,15,0.5
15,3,ULB-Bank3,persfl,ulb,0.7111111111111111,0.7551692471457735,22,0.5
20,0,ULB-Bank0,persfl,ulb,0.8,0.8115929142424603,13,0.5
20,1,ULB-Bank1,persfl,ulb,0.4,0.5003762227238525,2,0.5
20,2,ULB-Bank2,persfl,ulb,0.7142857142857143,0.7940631442158848,15,0.5
20,3,ULB-Bank3,persfl,ulb,0.7272727272727273,0.7867857082165999,22,0.5
