round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,fedavg,ulb,0.0,0.1111111111111111,1,0.5
5,2,ULB-Bank2,fedavg,ulb,0.9090909090909091,0.9242424242424242,6,0.5
5,3,ULB-Bank3,fedavg,ulb,0.8311688311688312,0.7856881010944569,45,0.5
10,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,fedavg,ulb,0.0,0.16666666666666666,1,0.5
10,2,ULB-Bank2,fedavg,ulb,0.9090909090909091,0.9047619047619047,6,0.5
10,3,ULB-Bank3,fedavg,ulb,0.8311688311688312,0.7863953742606273,45,0.5
15,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,fedavg,ulb,0.0,0.2,1,0.5
15,2,ULB-Bank2,fedavg,ulb,0.9090909090909091,0.867816091954023,6,0.5
15,3,ULB-Bank3,fedavg,ulb,0.8311688311688312,0.7831655351172946,45,0.5
20,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,fedavg,ulb,0.0,0.14285714285714285,1,0.5
20,2,ULB-Bank2,fedavg,ulb,0.9090909090909091,0.8859649122807017,6,0.5
20,3,ULB-Bank3,fedavg,ulb,0.8157894736842105,0.7866738842429741,45,0.5
5,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,fedprox,ulb,0.0,0.16666666666666666,1,0.5
5,2,ULB-Bank2,fedprox,ulb,0.9090909090909091,0.9047619047619047,6,0.5
5,3,ULB-Bank3,fedprox,ulb,0.8354430379746836,0.7830887115966638,45,0.5
10,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,fedprox,ulb,0.0,0.16666666666666666,1,0.5
10,2,ULB-Bank2,fedprox,ulb,0.9090909090909091,0.875,6,0.5
10,3,ULB-Bank3,fedprox,ulb,0.8205128205128205,0.785363025879942,45,0.5
15,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,fedprox,ulb,0.0,0.25,1,0.5
15,2,ULB-Bank2,fedprox,ulb,0.9090909090909091,0.8809523809523809,6,0.5
15,3,ULB-Bank3,fedprox,ulb,0.8205128205128205,0.7836642983706226,45,0.5
20,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,fedprox,ulb,0.0,0.16666666666666666,1,0.5
20,2,ULB-Bank2,fedprox,ulb,0.9090909090909091,0.9047619047619047,6,0.5
20,3,ULB-Bank3,fedprox,ulb,0.8051948051948052,0.7816867294943914,45,0.5
5,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,fednova,ulb,0.0,0.25,1,0.5
5,2,ULB-Bank2,fednova,ulb,0.9090909090909091,0.875,6,0.5
5,3,ULB-Bank3,fednova,ulb,0.8311688311688312,0.7849707551077424,45,0.5
10,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,fednova,ulb,0.0,0.2,1,0.5
10,2,ULB-Bank2,fednova,ulb,0.9090909090909091,0.8809523809523809,6,0.5
10,3,ULB-Bank3,fednova,ulb,0.7894736842105263,0.7843826311774349,45,0.5
15,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,fednova,ulb,0.0,0.2,1,0.5
15,2,ULB-Bank2,fednova,ulb,0.9090909090909091,0.8999999999999999,6,0.5
15,3,ULB-Bank3,fednova,ulb,0.7894736842105263,0.7848387741422098,45,0.5
20,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,fednova,ulb,0.0,0.2,1,0.5
20,2,ULB-Bank2,fednova,ulb,0.9090909090909091,0.8703703703703705,6,0.5
20,3,ULB-Bank3,fednova,ulb,0.7837837837837838,0.7800729396969225,45,0.5
5,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,persfl,ulb,0.0,0.05263157894736842,1,0.5
5,2,ULB-Bank2,persfl,ulb,0.9090909090909091,0.8655913978494623,6,0.5
5,3,ULB-Bank3,persfl,ulb,0.8433734939759037,0.786544554809051,45,0.5
10,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,persfl,ulb,0.0,0.007692307692307693,1,0.5
10,2,ULB-Bank2,persfl,ulb,0.9090909090909091,0.8533333333333333,6,0.5
10,3,ULB-Bank3,persfl,ulb,0.8354430379746836,0.7878103168445499,45,0.5
15,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,persfl,ulb,0.0,0.0026041666666666665,1,0.5
15,2,ULB-Bank2,persfl,ulb,0.9090909090909091,0.875,6,0.5
15,3,ULB-Bank3,persfl,ulb,0.85,0.7900152622724916,45,0.5
20,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,persfl,ulb,0.0,0.010526315789473684,1,0.5
20,2,ULB-Bank2,persfl,ulb,0.8,0.8611111111111112,6,0.5
20,3,ULB-Bank3,persfl,ulb,0.8433734939759037,0.7902944610373427,45,0.5
