round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
5,0,IBM-Bank0,fedavgm,ibm,0.0,0.028221718429718757,8230,0.05,LI-Large
5,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.05,LI-Large
5,2,IBM-Bank2,fedavgm,ibm,0.0,0.0002521595401174544,65,0.05,LI-Large
5,3,IBM-Bank3,fedavgm,ibm,0.0,0.037834074324546954,11134,0.05,LI-Large
10,0,IBM-Bank0,fedavgm,ibm,0.3017309205350118,0.20608068219378195,8230,0.05,LI-Large
10,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.05,LI-Large
10,2,IBM-Bank2,fedavgm,ibm,0.00398066533977822,0.0021162781258924675,65,0.05,LI-Large
10,3,IBM-Bank3,fedavgm,ibm,0.3469567574894944,0.2579647812744848,11134,0.05,LI-Large
15,0,IBM-Bank0,fedavgm,ibm,0.25429153331393656,0.20868041206686141,8230,0.05,LI-Large
15,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.05,LI-Large
15,2,IBM-Bank2,fedavgm,ibm,0.006330449461911795,0.002210187157734539,65,0.05,LI-Large
15,3,IBM-Bank3,fedavgm,ibm,0.2573485302939412,0.26400008345912246,11134,0.05,LI-Large
20,0,IBM-Bank0,fedavgm,ibm,0.3893641203565233,0.312884067959203,8230,0.05,LI-Large
20,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.05,LI-Large
20,2,IBM-Bank2,fedavgm,ibm,0.004846360074242112,0.0036475817693285284,65,0.05,LI-Large
20,3,IBM-Bank3,fedavgm,ibm,0.4590428999869605,0.391694158876699,11134,0.05,LI-Large
