round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
10,1,IBM-Bank1,fednova,ibm,0.05525990431650809,0.051519706090313595,632,0.5,LI-Large
10,2,IBM-Bank2,fednova,ibm,0.3933516196447231,0.3480941135752107,7461,0.5,LI-Large
10,3,IBM-Bank3,fednova,ibm,0.2833934302809367,0.2489667515448019,4458,0.5,LI-Large
15,0,IBM-Bank0,fednova,ibm,0.3866142817755721,0.3311634225376695,6992,0.5,LI-Large
15,1,IBM-Bank1,fednova,ibm,0.05740181268882175,0.04729022565382168,632,0.5,LI-Large
15,2,IBM-Bank2,fednova,ibm,0.4012726054922974,0.3463110891590628,7461,0.5,LI-Large
15,3,IBM-Bank3,fednova,ibm,0.2914724879404791,0.2480018549968643,4458,0.5,LI-Large
20,0,IBM-Bank0,fednova,ibm,0.3862947658402204,0.3257446944551527,6992,0.5,LI-Large
20,1,IBM-Bank1,fednova,ibm,0.057337655079915055,0.046849227788740365,632,0.5,LI-Large
20,2,IBM-Bank2,fednova,ibm,0.40064241978117576,0.34426100041709484,7461,0.5,LI-Large
20,3,IBM-Bank3,fednova,ibm,0.2906331592689295,0.24395109189908115,4458,0.5,LI-Large
5,0,IBM-Bank0,persfl,ibm,0.3745932664851584,0.31708461460011467,6992,0.5,LI-Large
5,1,IBM-Bank1,persfl,ibm,0.05554051859470579,0.04815052345132634,632,0.5,LI-Large
5,2,IBM-Bank2,persfl,ibm,0.3924260663044539,0.34258442410923023,7461,0.5,LI-Large
5,3,IBM-Bank3,persfl,ibm,0.2839221913457721,0.25097733909184905,4458,0.5,LI-Large
10,0,IBM-Bank0,persfl,ibm,0.3748213632889096,0.3115761799875702,6992,0.5,LI-Large
10,1,IBM-Bank1,persfl,ibm,0.058257950731069014,0.045932516444415185,632,0.5,LI-Large
10,2,IBM-Bank2,persfl,ibm,0.39158933091050685,0.34209179089812974,7461,0.5,LI-Large
10,3,IBM-Bank3,persfl,ibm,0.28183214524831635,0.23577406312134108,4458,0.5,LI-Large
15,0,IBM-Bank0,persfl,ibm,0.38414217361585784,0.3213272623495964,6992,0.5,LI-Large
15,1,IBM-Bank1,persfl,ibm,0.057685820308107504,0.05066446731063206,632,0.5,LI-Large
15,2,IBM-Bank2,persfl,ibm,0.3948618802634597,0.3320143057914483,7461,0.5,LI-Large
15,3,IBM-Bank3,persfl,ibm,0.2815327720513022,0.24295355286927708,4458,0.5,LI-Large
20,0,IBM-Bank0,persfl,ibm,0.37501246716978626,0.3088416543026161,6992,0.5,LI-Large
20,1,IBM-Bank1,persfl,ibm,0.05447305548181577,0.04543121873067646,632,0.5,LI-Large
20,2,IBM-Bank2,persfl,ibm,0.3895450145208132,0.33670461035071925,7461,0.5,LI-Large
20,3,IBM-Bank3,persfl,ibm,0.28323493283670803,0.24372836748771365,4458,0.5,LI-Large
5,0,IBM-Bank0,scaffold,ibm,0.3844337200944655,0.33359961201432964,6992,0.5,LI-Large
5,1,IBM-Bank1,scaffold,ibm,0.056684195959036815,0.04840600473625191,632,0.5,LI-Large
5,2,IBM-Bank2,scaffold,ibm,0.3988829415871538,0.3461308489769338,7461,0.5,LI-Large
5,3,IBM-Bank3,scaffold,ibm,0.2887908351212403,0.24825820954409203,4458,0.5,LI-Large
10,0,IBM-Bank0,scaffold,ibm,0.38825934781855354,0.3123429781434672,6992,0.5,LI-Large
10,1,IBM-Bank1,scaffold,ibm,0.05777677666403874,0.04581748453695819,632,0.5,LI-Large
10,2,IBM-Bank2,scaffold,ibm,0.40306946688206785,0.33344248406518395,7461,0.5,LI-Large
10,3,IBM-Bank3,scaffold,ibm,0.29277113385114867,0.23387598978882024,4458,0.5,LI-Large
15,0,IBM-Bank0,scaffold,ibm,0.3777986325244671,0.3110769241680732,6992,0.5,LI-Large
15,1,IBM-Bank1,scaffold,ibm,0.05505768714784009,0.043791236955954174,632,0.5,LI-Large
15,2,IBM-Bank2,scaffold,ibm,0.39277917169018217,0.33191425427059396,7461,0.5,LI-Large
15,3,IBM-Bank3,scaffold,ibm,0.2829912603313956,0.2323422755022672,4458,0.5,LI-Large
20,0,IBM-Bank0,scaffold,ibm,0.36660063005423665,0.32653248008439817,6992,0.5,LI-Large
20,1,IBM-Bank1,scaffold,ibm,0.05270159639787147,0.046196679165563984,632,0.5,LI-Large
20,2,IBM-Bank2,scaffold,ibm,0.38126224019205257,0.3426146559238634,7461,0.5,LI-Large
20,3,IBM-Bank3,scaffold,ibm,0.27304248428272054,0.24510667204542935,4458,0.5,LI-Large
5,0,IBM-Bank0,fedavgm,ibm,0.0,0.02252196043574454,6992,0.5,LI-Large
5,1,IBM-Bank1,fedavgm,ibm,0.0,0.002078098683991344,632,0.5,LI-Large
5,2,IBM-Bank2,fedavgm,ibm,0.0,0.023944431073485185,7461,0.5,LI-Large
5,3,IBM-Bank3,fedavgm,ibm,0.0,0.01446477511712908,4458,0.5,LI-Large
10,0,IBM-Bank0,fedavgm,ibm,0.2928556011223829,0.21392627820191584,6992,0.5,LI-Large
10,1,IBM-Bank1,fedavgm,ibm,0.046432461873638343,0.037327945430662646,632,0.5,LI-Large
10,2,IBM-Bank2,fedavgm,ibm,0.3048882215548882,0.22513476317729011,7461,0.5,LI-Large
10,3,IBM-Bank3,fedavgm,ibm,0.23236556425145166,0.15847511214382448,4458,0.5,LI-Large
15,0,IBM-Bank0,fedavgm,ibm,0.3712999770031867,0.3327703856477311,6992,0.5,LI-Large
15,1,IBM-Bank1,fedavgm,ibm,0.053607604799750665,0.04662939555501659,632,0.5,LI-Large
15,2,IBM-Bank2,fedavgm,ibm,0.385505208666198,0.3454809660911063,7461,0.5,LI-Large
15,3,IBM-Bank3,fedavgm,ibm,0.2771350075455636,0.24402778311012832,4458,0.5,LI-Large
20,0,IBM-Bank0,fedavgm,ibm,0.36418180058707783,0.31252013635334347,6992,0.5,LI-Large
20,1,IBM-Bank1,fedavgm,ibm,0.05216510508989618,0.042340220668277515,632,0.5,LI-Large
20,2,IBM-Bank2,fedavgm,ibm,0.37877837702245076,0.32259661155517544,7461,0.5,LI-Large
20,3,IBM-Bank3,fedavgm,ibm,0.27109664724135324,0.22797835786224988,4458,0.5,LI-Large
