round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
10,3,IBM-Bank3,persfl,ibm,0.46617462586423175,0.40900226236091686,10001,0.1,LI-Large
15,0,IBM-Bank0,persfl,ibm,0.42576859605158607,0.37372548599430777,8636,0.1,LI-Large
15,1,IBM-Bank1,persfl,ibm,0.0,0.0,0,0.1,LI-Large
15,2,IBM-Bank2,persfl,ibm,0.07403427711814323,0.06217102928934215,832,0.1,LI-Large
15,3,IBM-Bank3,persfl,ibm,0.45753346624893193,0.4051551915860128,10001,0.1,LI-Large
20,0,IBM-Bank0,persfl,ibm,0.4339746597841389,0.3753018540487646,8636,0.1,LI-Large
20,1,IBM-Bank1,persfl,ibm,0.0,0.0,0,0.1,LI-Large
20,2,IBM-Bank2,persfl,ibm,0.07318109399893787,0.06735792585275716,832,0.1,LI-Large
20,3,IBM-Bank3,persfl,ibm,0.4656180036635362,0.4142129209483984,10001,0.1,LI-Large
5,0,IBM-Bank0,scaffold,ibm,0.46060164083865085,0.3537085400903753,8636,0.1,LI-Large
5,1,IBM-Bank1,scaffold,ibm,0.0,0.0,0,0.1,LI-Large
5,2,IBM-Bank2,scaffold,ibm,0.08682232957595276,0.0669291983354416,832,0.1,LI-Large
5,3,IBM-Bank3,scaffold,ibm,0.4975619666802113,0.39464937389434057,10001,0.1,LI-Large
10,0,IBM-Bank0,scaffold,ibm,0.4522061300101044,0.3586217655692282,8636,0.1,LI-Large
10,1,IBM-Bank1,scaffold,ibm,0.0,0.0,0,0.1,LI-Large
10,2,IBM-Bank2,scaffold,ibm,0.08063743110472082,0.06408535639148946,832,0.1,LI-Large
10,3,IBM-Bank3,scaffold,ibm,0.4865546483402163,0.3966177524484892,10001,0.1,LI-Large
15,0,IBM-Bank0,scaffold,ibm,0.4367962338571156,0.36389523400326607,8636,0.1,LI-Large
15,1,IBM-Bank1,scaffold,ibm,0.0,0.0,0,0.1,LI-Large
15,2,IBM-Bank2,scaffold,ibm,0.07493837304847988,0.06855575881800927,832,0.1,LI-Large
15,3,IBM-Bank3,scaffold,ibm,0.4710406295644916,0.4021520908109626,10001,0.1,LI-Large
