round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fedavg,ulb,0.8372093023255814,0.7882078399720355,48,0.1
5,1,ULB-Bank1,fedavg,ulb,0.6666666666666666,0.7291666666666666,4,0.1
5,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.1
5,3,ULB-Bank3,fedavg,ulb,0.0,0.0,0,0.1
10,0,ULB-Bank0,fedavg,ulb,0.8433734939759037,0.7938466223102576,48,0.1
10,1,ULB-Bank1,fedavg,ulb,0.8571428571428571,0.782258064516129,4,0.1
10,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.1
10,3,ULB-Bank3,fedavg,ulb,0.0,0.0,0,0.1
15,0,ULB-Bank0,fedavg,ulb,0.8433734939759037,0.7944418343394246,48,0.1
15,1,ULB-Bank1,fedavg,ulb,0.8571428571428571,0.7833333333333333,4,0.1
15,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.1
15,3,ULB-Bank3,fedavg,ulb,0.0,0.0,0,0.1
20,0,ULB-Bank0,fedavg,ulb,0.8333333333333334,0.7787847512590402,48,0.1
20,1,ULB-Bank1,fedavg,ulb,0.8571428571428571,0.7794117647058824,4,0.1
20,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.1
20,3,ULB-Bank3,fedavg,ulb,0.0,0.0,0,0.1
5,0,ULB-Bank0,fedprox,ulb,0.8333333333333334,0.7899757413366133,48,0.1
5,1,ULB-Bank1,fedprox,ulb,0.6666666666666666,0.787037037037037,4,0.1
5,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.1
5,3,ULB-Bank3,fedprox,ulb,0.0,0.0,0,0.1
10,0,ULB-Bank0,fedprox,ulb,0.8148148148148148,0.7887572296731133,48,0.1
10,1,ULB-Bank1,fedprox,ulb,0.8571428571428571,0.8026315789473684,4,0.1
10,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.1
10,3,ULB-Bank3,fedprox,ulb,0.0,0.0,0,0.1
15,0,ULB-Bank0,fedprox,ulb,0.8433734939759037,0.7939813605827601,48,0.1
15,1,ULB-Bank1,fedprox,ulb,0.75,0.7291666666666667,4,0.1
15,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.1
15,3,ULB-Bank3,fedprox,ulb,0.0,0.0,0,0.1
20,0,ULB-Bank0,fedprox,ulb,0.8571428571428571,0.7912845797303325,48,0.1
20,1,ULB-Bank1,fedprox,ulb,0.6666666666666666,0.765625,4,0.1
20,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.1
20,3,ULB-Bank3,fedprox,ulb,0.0,0.0,0,0.1
5,0,ULB-Bank0,fednova,ulb,0.7848101265822784,0.785765504073852,48,0.1
5,1,ULB-Bank1,fednova,ulb,0.4,0.634469696969697,4,0.1
5,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.1
5,3,ULB-Bank3,fednova,ulb,0.0,0.0,0,0.1
10,0,ULB-Bank0,fednova,ulb,0.8148148148148148,0.7875190671606699,48,0.1
10,1,ULB-Bank1,fednova,ulb,0.4,0.7625,4,0.1
10,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.1
10,3,ULB-Bank3,fednova,ulb,0.0,0.0,0,0.1
15,0,ULB-Bank0,fednova,ulb,0.8,0.7916022926896428,48,0.1
15,1,ULB-Bank1,fednova,ulb,0.6666666666666666,0.7661290322580645,4,0.1
15,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.1
15,3,ULB-Bank3,fednova,ulb,0.0,0.0,0,0.1
20,0,ULB-Bank0,fednova,ulb,0.8148148148148148,0.78638170931077,48,0.1
20,1,ULB-Bank1,fednova,ulb,0.6666666666666666,0.7576923076923077,4,0.1
20,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.1
20,3,ULB-Bank3,fednova,ulb,0.0,0.0,0,0.1
5,0,ULB-Bank0,persfl,ulb,0.8372093023255814,0.7860369625858635,48,0.1
5,1,ULB-Bank1,persfl,ulb,0.4,0.6190476190476191,4,0.1
5,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.1
5,3,ULB-Bank3,persfl,ulb,0.0,0.0,0,0.1
10,0,ULB-Bank0,persfl,ulb,0.8275862068965517,0.8025038253543992,48,0.1
10,1,ULB-Bank1,persfl,ulb,0.4,0.4346764346764347,4,0.1
10,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.1
10,3,ULB-Bank3,persfl,ulb,0.0,0.0,0,0.1
15,0,ULB-Bank0,persfl,ulb,0.8292682926829268,0.7982412400018161,48,0.1
15,1,ULB-Bank1,persfl,ulb,0.3333333333333333,0.46904761904761905,4,0.1
15,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.1
15,3,ULB-Bank3,persfl,ulb,0.0,0.0,0,0.1
20,0,ULB-Bank0,persfl,ulb,0.813953488372093,0.7931915151970969,48,0.1
20,1,ULB-Bank1,persfl,ulb,0.3333333333333333,0.5436720142602496,4,0.1
20,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.1
20,3,ULB-Bank3,persfl,ulb,0.0,0.0,0,0.1
