round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,fedavg,ulb,0.0,0.0006720430107526882,1,0.5
5,2,ULB-Bank2,fedavg,ulb,0.7878787878787878,0.740404100668106,18,0.5
5,3,ULB-Bank3,fedavg,ulb,0.847457627118644,0.8369572234065129,33,0.5
10,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,fedavg,ulb,0.0,0.0009765625,1,0.5
10,2,ULB-Bank2,fedavg,ulb,0.7878787878787878,0.7523552838197497,18,0.5
10,3,ULB-Bank3,fedavg,ulb,0.8275862068965517,0.8323398628720041,33,0.5
15,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,fedavg,ulb,0.0,0.0010235414534288639,1,0.5
15,2,ULB-Bank2,fedavg,ulb,0.7878787878787878,0.7413782070424786,18,0.5
15,3,ULB-Bank3,fedavg,ulb,0.8620689655172413,0.8378733484278786,33,0.5
20,0,ULB-Bank0,fedavg,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,fedavg,ulb,0.0,0.0008849557522123894,1,0.5
20,2,ULB-Bank2,fedavg,ulb,0.8387096774193549,0.7300743181316737,18,0.5
20,3,ULB-Bank3,fedavg,ulb,0.8421052631578947,0.8378820403981719,33,0.5
5,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,fedprox,ulb,0.0,0.0008278145695364238,1,0.5
5,2,ULB-Bank2,fedprox,ulb,0.8387096774193549,0.7409954511125867,18,0.5
5,3,ULB-Bank3,fedprox,ulb,0.8620689655172413,0.835686170189018,33,0.5
10,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,fedprox,ulb,0.0,0.0010193679918450561,1,0.5
10,2,ULB-Bank2,fedprox,ulb,0.8387096774193549,0.7425131399870738,18,0.5
10,3,ULB-Bank3,fedprox,ulb,0.847457627118644,0.8286709654232377,33,0.5
15,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,fedprox,ulb,0.0,0.0014727540500736377,1,0.5
15,2,ULB-Bank2,fedprox,ulb,0.8125,0.7519820786351148,18,0.5
15,3,ULB-Bank3,fedprox,ulb,0.8620689655172413,0.8343166515184489,33,0.5
20,0,ULB-Bank0,fedprox,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,fedprox,ulb,0.0,0.00205761316872428,1,0.5
20,2,ULB-Bank2,fedprox,ulb,0.8125,0.7418272533379219,18,0.5
20,3,ULB-Bank3,fedprox,ulb,0.8620689655172413,0.8236366149792118,33,0.5
5,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,fednova,ulb,0.0,0.0008787346221441124,1,0.5
5,2,ULB-Bank2,fednova,ulb,0.8387096774193549,0.7340910913040287,18,0.5
5,3,ULB-Bank3,fednova,ulb,0.8620689655172413,0.8359740781444894,33,0.5
10,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,fednova,ulb,0.0,0.001326259946949602,1,0.5
10,2,ULB-Bank2,fednova,ulb,0.8125,0.7323469283147138,18,0.5
10,3,ULB-Bank3,fednova,ulb,0.8620689655172413,0.8352746414178224,33,0.5
15,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,fednova,ulb,0.0,0.0014285714285714286,1,0.5
15,2,ULB-Bank2,fednova,ulb,0.8125,0.7474681968370109,18,0.5
15,3,ULB-Bank3,fednova,ulb,0.8620689655172413,0.8516461856707327,33,0.5
20,0,ULB-Bank0,fednova,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,fednova,ulb,0.0,0.0012468827930174563,1,0.5
20,2,ULB-Bank2,fednova,ulb,0.7428571428571429,0.7391846588536904,18,0.5
20,3,ULB-Bank3,fednova,ulb,0.8666666666666667,0.844992561270051,33,0.5
5,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
5,1,ULB-Bank1,persfl,ulb,0.0,0.000484027105517909,1,0.5
5,2,ULB-Bank2,persfl,ulb,0.7428571428571429,0.7534210655729087,18,0.5
5,3,ULB-Bank3,persfl,ulb,0.8387096774193549,0.8345150461385895,33,0.5
10,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
10,1,ULB-Bank1,persfl,ulb,0.0,0.0006949270326615705,1,0.5
10,2,ULB-Bank2,persfl,ulb,0.7878787878787878,0.7459310127366426,18,0.5
10,3,ULB-Bank3,persfl,ulb,0.8813559322033898,0.8436959623108872,33,0.5
15,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
15,1,ULB-Bank1,persfl,ulb,0.0,0.0010090817356205853,1,0.5
15,2,ULB-Bank2,persfl,ulb,0.7428571428571429,0.7387831640040953,18,0.5
15,3,ULB-Bank3,persfl,ulb,0.8666666666666667,0.8447804191262381,33,0.5
20,0,ULB-Bank0,persfl,ulb,0.0,0.0,0,0.5
20,1,ULB-Bank1,persfl,ulb,0.0,0.002688172043010753,1,0.5
20,2,ULB-Bank2,persfl,ulb,0.8387096774193549,0.7463903734871087,18,0.5
20,3,ULB-Bank3,persfl,ulb,0.8666666666666667,0.8460386349479063,33,0.5
