round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fedavg,ulb,1.0,1.0,3,0.5
5,1,ULB-Bank1,fedavg,ulb,0.5714285714285714,0.503119621342513,4,0.5
5,2,ULB-Bank2,fedavg,ulb,0.8333333333333334,0.7153915370694822,7,0.5
5,3,ULB-Bank3,fedavg,ulb,0.8181818181818182,0.7489261610975492,38,0.5
10,0,ULB-Bank0,fedavg,ulb,1.0,1.0,3,0.5
10,1,ULB-Bank1,fedavg,ulb,0.5714285714285714,0.5197169811320755,4,0.5
10,2,ULB-Bank2,fedavg,ulb,0.8333333333333334,0.7160388949704075,7,0.5
10,3,ULB-Bank3,fedavg,ulb,0.7941176470588235,0.7582776863089876,38,0.5
15,0,ULB-Bank0,fedavg,ulb,1.0,1.0,3,0.5
15,1,ULB-Bank1,fedavg,ulb,0.6666666666666666,0.5994642857142857,4,0.5
15,2,ULB-Bank2,fedavg,ulb,0.8333333333333334,0.7159624547578687,7,0.5
15,3,ULB-Bank3,fedavg,ulb,0.7878787878787878,0.7579531460246209,38,0.5
20,0,ULB-Bank0,fedavg,ulb,1.0,1.0,3,0.5
20,1,ULB-Bank1,fedavg,ulb,0.8571428571428571,0.756578947368421,4,0.5
20,2,ULB-Bank2,fedavg,ulb,0.8333333333333334,0.7156831995233771,7,0.5
20,3,ULB-Bank3,fedavg,ulb,0.78125,0.7495193356884917,38,0.5
5,0,ULB-Bank0,fedprox,ulb,1.0,1.0,3,0.5
5,1,ULB-Bank1,fedprox,ulb,0.6666666666666666,0.5021981972017917,4,0.5
5,2,ULB-Bank2,fedprox,ulb,0.7692307692307693,0.7154090723470927,7,0.5
5,3,ULB-Bank3,fedprox,ulb,0.7941176470588235,0.7534931717743754,38,0.5
10,0,ULB-Bank0,fedprox,ulb,1.0,1.0,3,0.5
10,1,ULB-Bank1,fedprox,ulb,0.6666666666666666,0.6,4,0.5
10,2,ULB-Bank2,fedprox,ulb,0.8333333333333334,0.7160205066287654,7,0.5
10,3,ULB-Bank3,fedprox,ulb,0.8,0.7707222216978856,38,0.5
15,0,ULB-Bank0,fedprox,ulb,1.0,1.0,3,0.5
15,1,ULB-Bank1,fedprox,ulb,0.5714285714285714,0.6282786885245901,4,0.5
15,2,ULB-Bank2,fedprox,ulb,0.8333333333333334,0.7154259716991849,7,0.5
15,3,ULB-Bank3,fedprox,ulb,0.78125,0.7612094311268716,38,0.5
20,0,ULB-Bank0,fedprox,ulb,1.0,1.0,3,0.5
20,1,ULB-Bank1,fedprox,ulb,0.6666666666666666,0.6897988505747127,4,0.5
20,2,ULB-Bank2,fedprox,ulb,0.8333333333333334,0.715328445015458,7,0.5
20,3,ULB-Bank3,fedprox,ulb,0.7878787878787878,0.7630646907844078,38,0.5
5,0,ULB-Bank0,fednova,ulb,1.0,1.0,3,0.5
5,1,ULB-Bank1,fednova,ulb,0.5,0.5061097445600756,4,0.5
5,2,ULB-Bank2,fednova,ulb,0.7692307692307693,0.7156148517882115,7,0.5
5,3,ULB-Bank3,fednova,ulb,0.7941176470588235,0.761403464578945,38,0.5
10,0,ULB-Bank0,fednova,ulb,1.0,1.0,3,0.5
10,1,ULB-Bank1,fednova,ulb,0.4,0.5518939393939395,4,0.5
10,2,ULB-Bank2,fednova,ulb,0.7692307692307693,0.7156084081136371,7,0.5
10,3,ULB-Bank3,fednova,ulb,0.8059701492537313,0.7492654651521109,38,0.5
15,0,ULB-Bank0,fednova,ulb,1.0,1.0,3,0.5
15,1,ULB-Bank1,fednova,ulb,0.5714285714285714,0.6932471264367817,4,0.5
15,2,ULB-Bank2,fednova,ulb,0.8333333333333334,0.7156257235133726,7,0.5
15,3,ULB-Bank3,fednova,ulb,0.78125,0.7459927760957651,38,0.5
20,0,ULB-Bank0,fednova,ulb,1.0,1.0,3,0.5
20,1,ULB-Bank1,fednova,ulb,0.8571428571428571,0.7551020408163265,4,0.5
20,2,ULB-Bank2,fednova,ulb,0.8333333333333334,0.7154164285407026,7,0.5
20,3,ULB-Bank3,fednova,ulb,0.7761194029850746,0.7494847374557363,38,0.5
5,0,ULB-Bank0,persfl,ulb,1.0,1.0,3,0.5
5,1,ULB-Bank1,persfl,ulb,0.5714285714285714,0.5005078152838479,4,0.5
5,2,ULB-Bank2,persfl,ulb,0.7142857142857143,0.7146915980622588,7,0.5
5,3,ULB-Bank3,persfl,ulb,0.7887323943661971,0.7901124984082516,38,0.5
10,0,ULB-Bank0,persfl,ulb,1.0,1.0,3,0.5
10,1,ULB-Bank1,persfl,ulb,0.3333333333333333,0.41762568836989405,4,0.5
10,2,ULB-Bank2,persfl,ulb,0.7692307692307693,0.6629590966945182,7,0.5
10,3,ULB-Bank3,persfl,ulb,0.7714285714285715,0.7825529165344416,38,0.5
15,0,ULB-Bank0,persfl,ulb,1.0,1.0,3,0.5
15,1,ULB-Bank1,persfl,ulb,0.6666666666666666,0.5686741864733001,4,0.5
15,2,ULB-Bank2,persfl,ulb,0.7692307692307693,0.5323825342065299,7,0.5
15,3,ULB-Bank3,persfl,ulb,0.7647058823529411,0.7735783123430754,38,0.5
20,0,ULB-Bank0,persfl,ulb,1.0,1.0,3,0.5
20,1,ULB-Bank1,persfl,ulb,0.4,0.5047564254465914,4,0.5
20,2,ULB-Bank2,persfl,ulb,0.7692307692307693,0.5573996358545559,7,0.5
20,3,ULB-Bank3,persfl,ulb,0.7714285714285715,0.7787175422683759,38,0.5
