round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fedavg,ulb,0.6666666666666666,0.5073064161876722,4,0.5
5,1,ULB-Bank1,fedavg,ulb,0.8085106382978723,0.8253731872373786,28,0.5
5,2,ULB-Bank2,fedavg,ulb,0.8387096774193549,0.8109745047642773,18,0.5
5,3,ULB-Bank3,fedavg,ulb,0.6666666666666666,0.5217391304347826,2,0.5
10,0,ULB-Bank0,fedavg,ulb,0.6666666666666666,0.5103074894957004,4,0.5
10,1,ULB-Bank1,fedavg,ulb,0.782608695652174,0.8259696878752515,28,0.5
10,2,ULB-Bank2,fedavg,ulb,0.8,0.8184900584277194,18,0.5
10,3,ULB-Bank3,fedavg,ulb,0.6666666666666666,0.5476190476190477,2,0.5
15,0,ULB-Bank0,fedavg,ulb,0.6666666666666666,0.5040440734236293,4,0.5
15,1,ULB-Bank1,fedavg,ulb,0.782608695652174,0.8392148917438033,28,0.5
15,2,ULB-Bank2,fedavg,ulb,0.75,0.7871331932682476,18,0.5
15,3,ULB-Bank3,fedavg,ulb,0.6666666666666666,0.5204081632653061,2,0.5
20,0,ULB-Bank0,fedavg,ulb,0.6666666666666666,0.505836880600595,4,0.5
20,1,ULB-Bank1,fedavg,ulb,0.7555555555555555,0.8166795640118328,28,0.5
20,2,ULB-Bank2,fedavg,ulb,0.7741935483870968,0.8160031664286048,18,0.5
20,3,ULB-Bank3,fedavg,ulb,0.6666666666666666,0.5072992700729927,2,0.5
5,0,ULB-Bank0,fedprox,ulb,0.6666666666666666,0.5088994379083882,4,0.5
5,1,ULB-Bank1,fedprox,ulb,0.8571428571428571,0.8229290612882788,28,0.5
5,2,ULB-Bank2,fedprox,ulb,0.7741935483870968,0.7987358958385764,18,0.5
5,3,ULB-Bank3,fedprox,ulb,0.5,0.5294117647058824,2,0.5
10,0,ULB-Bank0,fedprox,ulb,0.6666666666666666,0.5080843103018209,4,0.5
10,1,ULB-Bank1,fedprox,ulb,0.8333333333333334,0.830755446443862,28,0.5
10,2,ULB-Bank2,fedprox,ulb,0.8125,0.8239888567905991,18,0.5
10,3,ULB-Bank3,fedprox,ulb,0.6666666666666666,0.509090909090909,2,0.5
15,0,ULB-Bank0,fedprox,ulb,0.6666666666666666,0.5078491396558624,4,0.5
15,1,ULB-Bank1,fedprox,ulb,0.782608695652174,0.8262341068022638,28,0.5
15,2,ULB-Bank2,fedprox,ulb,0.7586206896551724,0.812409727738962,18,0.5
15,3,ULB-Bank3,fedprox,ulb,0.6666666666666666,0.5079365079365079,2,0.5
20,0,ULB-Bank0,fedprox,ulb,0.5714285714285714,0.5078631894026785,4,0.5
20,1,ULB-Bank1,fedprox,ulb,0.8333333333333334,0.8200878268517987,28,0.5
20,2,ULB-Bank2,fedprox,ulb,0.8387096774193549,0.8198944898452873,18,0.5
20,3,ULB-Bank3,fedprox,ulb,0.5,0.506896551724138,2,0.5
5,0,ULB-Bank0,fednova,ulb,0.5714285714285714,0.5090374331550802,4,0.5
5,1,ULB-Bank1,fednova,ulb,0.84,0.828658793100873,28,0.5
5,2,ULB-Bank2,fednova,ulb,0.8125,0.8250354724128942,18,0.5
5,3,ULB-Bank3,fednova,ulb,0.5,0.5256410256410257,2,0.5
10,0,ULB-Bank0,fednova,ulb,0.5714285714285714,0.5033626430209712,4,0.5
10,1,ULB-Bank1,fednova,ulb,0.8085106382978723,0.8458630163832088,28,0.5
10,2,ULB-Bank2,fednova,ulb,0.7878787878787878,0.7513112899110819,18,0.5
10,3,ULB-Bank3,fednova,ulb,0.5,0.5333333333333333,2,0.5
15,0,ULB-Bank0,fednova,ulb,0.5714285714285714,0.503819179155647,4,0.5
15,1,ULB-Bank1,fednova,ulb,0.8085106382978723,0.8413081587097099,28,0.5
15,2,ULB-Bank2,fednova,ulb,0.8387096774193549,0.7729684305408331,18,0.5
15,3,ULB-Bank3,fednova,ulb,0.6666666666666666,0.5106382978723404,2,0.5
20,0,ULB-Bank0,fednova,ulb,0.6666666666666666,0.5055194805194806,4,0.5
20,1,ULB-Bank1,fednova,ulb,0.8085106382978723,0.8648875230012156,28,0.5
20,2,ULB-Bank2,fednova,ulb,0.7741935483870968,0.8036703409000681,18,0.5
20,3,ULB-Bank3,fednova,ulb,0.6666666666666666,0.5108695652173914,2,0.5
5,0,ULB-Bank0,persfl,ulb,0.6666666666666666,0.5090588235294118,4,0.5
5,1,ULB-Bank1,persfl,ulb,0.8627450980392157,0.8242146757474258,28,0.5
5,2,ULB-Bank2,persfl,ulb,0.8387096774193549,0.8221314672281984,18,0.5
5,3,ULB-Bank3,persfl,ulb,0.5,0.5088495575221239,2,0.5
10,0,ULB-Bank0,persfl,ulb,0.6666666666666666,0.5065294857462269,4,0.5
10,1,ULB-Bank1,persfl,ulb,0.84,0.8374638274116816,28,0.5
10,2,ULB-Bank2,persfl,ulb,0.8125,0.8236325623848124,18,0.5
10,3,ULB-Bank3,persfl,ulb,0.6666666666666666,0.5034129692832765,2,0.5
15,0,ULB-Bank0,persfl,ulb,0.6666666666666666,0.5039127096621782,4,0.5
15,1,ULB-Bank1,persfl,ulb,0.84,0.8294102108369933,28,0.5
15,2,ULB-Bank2,persfl,ulb,0.8387096774193549,0.8302814095699805,18,0.5
15,3,ULB-Bank3,persfl,ulb,0.6666666666666666,0.5097087378640777,2,0.5
20,0,ULB-Bank0,persfl,ulb,0.6666666666666666,0.5021191400572855,4,0.5
20,1,ULB-Bank1,persfl,ulb,0.8571428571428571,0.8318008843847036,28,0.5
20,2,ULB-Bank2,persfl,ulb,0.7741935483870968,0.8272401404730163,18,0.5
20,3,ULB-Bank3,persfl,ulb,0.5,0.5042194092827004,2,0.5
