round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fedavg,ulb,0.6666666666666666,1.0,1,0.1
5,1,ULB-Bank1,fedavg,ulb,0.0,0.0,0,0.1
5,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.1
5,3,ULB-Bank3,fedavg,ulb,0.8351648351648352,0.79880334656089,52,0.1
10,0,ULB-Bank0,fedavg,ulb,0.6666666666666666,1.0,1,0.1
10,1,ULB-Bank1,fedavg,ulb,0.0,0.0,0,0.1
10,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.1
10,3,ULB-Bank3,fedavg,ulb,0.8260869565217391,0.797915339662872,52,0.1
15,0,ULB-Bank0,fedavg,ulb,1.0,1.0,1,0.1
15,1,ULB-Bank1,fedavg,ulb,0.0,0.0,0,0.1
15,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.1
15,3,ULB-Bank3,fedavg,ulb,0.8351648351648352,0.7975127775694854,52,0.1
20,0,ULB-Bank0,fedavg,ulb,0.0,0.5,1,0.1
20,1,ULB-Bank1,fedavg,ulb,0.0,0.0,0,0.1
20,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.1
20,3,ULB-Bank3,fedavg,ulb,0.8043478260869565,0.7892035772340399,52,0.1
5,0,ULB-Bank0,fedprox,ulb,0.6666666666666666,1.0,1,0.1
5,1,ULB-Bank1,fedprox,ulb,0.0,0.0,0,0.1
5,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.1
5,3,ULB-Bank3,fedprox,ulb,0.8351648351648352,0.7945966663657839,52,0.1
10,0,ULB-Bank0,fedprox,ulb,0.6666666666666666,1.0,1,0.1
10,1,ULB-Bank1,fedprox,ulb,0.0,0.0,0,0.1
10,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.1
10,3,ULB-Bank3,fedprox,ulb,0.8260869565217391,0.7985840250968317,52,0.1
15,0,ULB-Bank0,fedprox,ulb,1.0,1.0,1,0.1
15,1,ULB-Bank1,fedprox,ulb,0.0,0.0,0,0.1
15,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.1
15,3,ULB-Bank3,fedprox,ulb,0.8131868131868132,0.7952554191796514,52,0.1
20,0,ULB-Bank0,fedprox,ulb,1.0,1.0,1,0.1
20,1,ULB-Bank1,fedprox,ulb,0.0,0.0,0,0.1
20,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.1
20,3,ULB-Bank3,fedprox,ulb,0.8181818181818182,0.8000745905058535,52,0.1
5,0,ULB-Bank0,fednova,ulb,0.0,1.0,1,0.1
5,1,ULB-Bank1,fednova,ulb,0.0,0.0,0,0.1
5,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.1
5,3,ULB-Bank3,fednova,ulb,0.8045977011494253,0.7901980269164398,52,0.1
10,0,ULB-Bank0,fednova,ulb,0.0,1.0,1,0.1
10,1,ULB-Bank1,fednova,ulb,0.0,0.0,0,0.1
10,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.1
10,3,ULB-Bank3,fednova,ulb,0.8045977011494253,0.7900721041428362,52,0.1
15,0,ULB-Bank0,fednova,ulb,0.6666666666666666,1.0,1,0.1
15,1,ULB-Bank1,fednova,ulb,0.0,0.0,0,0.1
15,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.1
15,3,ULB-Bank3,fednova,ulb,0.8222222222222222,0.7863322122615629,52,0.1
20,0,ULB-Bank0,fednova,ulb,0.0,0.5,1,0.1
20,1,ULB-Bank1,fednova,ulb,0.0,0.0,0,0.1
20,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.1
20,3,ULB-Bank3,fednova,ulb,0.8045977011494253,0.788635747308277,52,0.1
5,0,ULB-Bank0,persfl,ulb,1.0,1.0,1,0.1
5,1,ULB-Bank1,persfl,ulb,0.0,0.0,0,0.1
5,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.1
5,3,ULB-Bank3,persfl,ulb,0.8041237113402062,0.7990352475348808,52,0.1
10,0,ULB-Bank0,persfl,ulb,0.0,1.0,1,0.1
10,1,ULB-Bank1,persfl,ulb,0.0,0.0,0,0.1
10,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.1
10,3,ULB-Bank3,persfl,ulb,0.8210526315789474,0.8005287888501719,52,0.1
15,0,ULB-Bank0,persfl,ulb,0.0,1.0,1,0.1
15,1,ULB-Bank1,persfl,ulb,0.0,0.0,0,0.1
15,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.1
15,3,ULB-Bank3,persfl,ulb,0.8172043010752689,0.8018836557589968,52,0.1
20,0,ULB-Bank0,persfl,ulb,0.0,1.0,1,0.1
20,1,ULB-Bank1,persfl,ulb,0.0,0.0,0,0.1
20,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.1
20,3,ULB-Bank3,persfl,ulb,0.7766990291262136,0.7944329476796754,52,0.1
