round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,ULB-Bank0,fedavg,ulb,0.0,0.002242152466367713,1,0.05
5,1,ULB-Bank1,fedavg,ulb,0.8,0.8025714939420899,40,0.05
5,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.05
5,3,ULB-Bank3,fedavg,ulb,0.8421052631578947,0.7957772672555651,11,0.05
10,0,ULB-Bank0,fedavg,ulb,0.0,0.0033222591362126247,1,0.05
10,1,ULB-Bank1,fedavg,ulb,0.8,0.8003137024711201,40,0.05
10,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.05
10,3,ULB-Bank3,fedavg,ulb,0.7619047619047619,0.7958208464791638,11,0.05
15,0,ULB-Bank0,fedavg,ulb,0.0,0.0018248175182481751,1,0.05
15,1,ULB-Bank1,fedavg,ulb,0.8169014084507042,0.8110892526427215,40,0.05
15,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.05
15,3,ULB-Bank3,fedavg,ulb,0.7619047619047619,0.7859274719372642,11,0.05
20,0,ULB-Bank0,fedavg,ulb,0.0,0.0016835016835016834,1,0.05
20,1,ULB-Bank1,fedavg,ulb,0.8169014084507042,0.7745486136450414,40,0.05
20,2,ULB-Bank2,fedavg,ulb,0.0,0.0,0,0.05
20,3,ULB-Bank3,fedavg,ulb,0.8,0.802069284857776,11,0.05
5,0,ULB-Bank0,fedprox,ulb,0.0,0.0029411764705882353,1,0.05
5,1,ULB-Bank1,fedprox,ulb,0.8285714285714286,0.7980259149576824,40,0.05
5,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.05
5,3,ULB-Bank3,fedprox,ulb,0.8,0.8094269383021416,11,0.05
10,0,ULB-Bank0,fedprox,ulb,0.0,0.0021413276231263384,1,0.05
10,1,ULB-Bank1,fedprox,ulb,0.8,0.7995005407682375,40,0.05
10,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.05
10,3,ULB-Bank3,fedprox,ulb,0.7619047619047619,0.7957900725094664,11,0.05
15,0,ULB-Bank0,fedprox,ulb,0.0,0.002197802197802198,1,0.05
15,1,ULB-Bank1,fedprox,ulb,0.8055555555555556,0.8010776396787556,40,0.05
15,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.05
15,3,ULB-Bank3,fedprox,ulb,0.8571428571428571,0.8104796241360607,11,0.05
20,0,ULB-Bank0,fedprox,ulb,0.0,0.001177856301531213,1,0.05
20,1,ULB-Bank1,fedprox,ulb,0.8,0.8133602686201051,40,0.05
20,2,ULB-Bank2,fedprox,ulb,0.0,0.0,0,0.05
20,3,ULB-Bank3,fedprox,ulb,0.8,0.7959539494475758,11,0.05
5,0,ULB-Bank0,fednova,ulb,0.0,0.003076923076923077,1,0.05
5,1,ULB-Bank1,fednova,ulb,0.2978723404255319,0.7798008181782942,40,0.05
5,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.05
5,3,ULB-Bank3,fednova,ulb,0.625,0.8085315664042048,11,0.05
10,0,ULB-Bank0,fednova,ulb,0.0,0.0021413276231263384,1,0.05
10,1,ULB-Bank1,fednova,ulb,0.4,0.7773413075389098,40,0.05
10,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.05
10,3,ULB-Bank3,fednova,ulb,0.625,0.80993119314019,11,0.05
15,0,ULB-Bank0,fednova,ulb,0.0,0.00234192037470726,1,0.05
15,1,ULB-Bank1,fednova,ulb,0.46153846153846156,0.7346213427273217,40,0.05
15,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.05
15,3,ULB-Bank3,fednova,ulb,0.625,0.8186731921131236,11,0.05
20,0,ULB-Bank0,fednova,ulb,0.0,0.001644736842105263,1,0.05
20,1,ULB-Bank1,fednova,ulb,0.6885245901639344,0.7658956615416868,40,0.05
20,2,ULB-Bank2,fednova,ulb,0.0,0.0,0,0.05
20,3,ULB-Bank3,fednova,ulb,0.8421052631578947,0.8184746177358988,11,0.05
5,0,ULB-Bank0,persfl,ulb,0.0,0.0033444816053511705,1,0.05
5,1,ULB-Bank1,persfl,ulb,0.8108108108108109,0.7999371447948028,40,0.05
5,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.05
5,3,ULB-Bank3,persfl,ulb,0.8,0.7858962246659752,11,0.05
10,0,ULB-Bank0,persfl,ulb,0.0,0.0053475935828877,1,0.05
10,1,ULB-Bank1,persfl,ulb,0.7692307692307693,0.7869749454999366,40,0.05
10,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.05
10,3,ULB-Bank3,persfl,ulb,0.8181818181818182,0.8092844060453321,11,0.05
15,0,ULB-Bank0,persfl,ulb,0.0,0.003663003663003663,1,0.05
15,1,ULB-Bank1,persfl,ulb,0.7894736842105263,0.7922648190968572,40,0.05
15,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.05
15,3,ULB-Bank3,persfl,ulb,0.72,0.7881023541186791,11,0.05
20,0,ULB-Bank0,persfl,ulb,0.0,0.0037174721189591076,1,0.05
20,1,ULB-Bank1,persfl,ulb,0.7692307692307693,0.7936261807071291,40,0.05
20,2,ULB-Bank2,persfl,ulb,0.0,0.0,0,0.05
20,3,ULB-Bank3,persfl,ulb,0.72,0.8019247137353295,11,0.05
