round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,SAML-Bank0,fedavg,saml,0.03030639960608034,0.1121403735708544,1592,0.05
5,1,SAML-Bank1,fedavg,saml,0.0011829652996845426,0.11863645050590997,59,0.05
5,2,SAML-Bank2,fedavg,saml,0.0005929439667951378,0.08490389614417596,25,0.05
5,3,SAML-Bank3,fedavg,saml,0.000396419014898748,0.0002534405166387655,21,0.05
10,0,SAML-Bank0,fedavg,saml,0.032655428922404965,0.11144791720972708,1592,0.05
10,1,SAML-Bank1,fedavg,saml,0.001263135734460799,0.13888261857520864,59,0.05
10,2,SAML-Bank2,fedavg,saml,0.0006386035868234793,0.12282142419145275,25,0.05
10,3,SAML-Bank3,fedavg,saml,0.0003535755325731459,0.00027072855415145685,21,0.05
15,0,SAML-Bank0,fedavg,saml,0.03294488419818235,0.10999246603179089,1592,0.05
15,1,SAML-Bank1,fedavg,saml,0.001328878426607943,0.13779406524554064,59,0.05
15,2,SAML-Bank2,fedavg,saml,0.0006499216270979088,0.12680441960721667,25,0.05
15,3,SAML-Bank3,fedavg,saml,0.00041911946809929324,0.00023106047844735956,21,0.05
20,0,SAML-Bank0,fedavg,saml,0.030919366497995662,0.1126564858614552,1592,0.05
20,1,SAML-Bank1,fedavg,saml,0.001255386285753062,0.14084426883097265,59,0.05
20,2,SAML-Bank2,fedavg,saml,0.0006201229910598935,0.12258229756931921,25,0.05
20,3,SAML-Bank3,fedavg,saml,0.0003446968391299852,0.0002649251784526926,21,0.05
5,0,SAML-Bank0,fedprox,saml,0.03216427705138642,0.11344399814917405,1592,0.05
5,1,SAML-Bank1,fedprox,saml,0.001204943711915172,0.14219555642683582,59,0.05
5,2,SAML-Bank2,fedprox,saml,0.0006924728204417977,0.12278674023600798,25,0.05
5,3,SAML-Bank3,fedprox,saml,0.0003466805338880222,0.00022071754754455686,21,0.05
10,0,SAML-Bank0,fedprox,saml,0.036877484339555885,0.11691835416623345,1592,0.05
10,1,SAML-Bank1,fedprox,saml,0.001391667391493433,0.13940654660962007,59,0.05
10,2,SAML-Bank2,fedprox,saml,0.0007465636116112599,0.12424771134474116,25,0.05
10,3,SAML-Bank3,fedprox,saml,0.00039491871256499704,0.00029948643154687474,21,0.05
15,0,SAML-Bank0,fedprox,saml,0.03590224797029905,0.11727962575388198,1592,0.05
