round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,SAML-Bank0,fedavg,saml,0.014446455267920372,0.09931131990276901,706,0.5
5,1,SAML-Bank1,fedavg,saml,0.00012756729174639623,0.00013258627449794713,6,0.5
5,2,SAML-Bank2,fedavg,saml,0.009134013098428507,0.07535313531908178,443,0.5
5,3,SAML-Bank3,fedavg,saml,0.01091907505277024,0.1035808793475969,541,0.5
10,0,SAML-Bank0,fedavg,saml,0.013966858811311952,0.10036422701632353,706,0.5
10,1,SAML-Bank1,fedavg,saml,0.0001526414604734938,0.00010797458630794277,6,0.5
10,2,SAML-Bank2,fedavg,saml,0.008628547122804885,0.07907797484594341,443,0.5
10,3,SAML-Bank3,fedavg,saml,0.010405606285835634,0.10046604761326584,541,0.5
15,0,SAML-Bank0,fedavg,saml,0.01799283780242816,0.10393042980198482,706,0.5
15,1,SAML-Bank1,fedavg,saml,0.00017824914774626233,0.0001309110535232403,6,0.5
15,2,SAML-Bank2,fedavg,saml,0.010749149939673137,0.07914595995142917,443,0.5
15,3,SAML-Bank3,fedavg,saml,0.013101204607403499,0.0985062906753232,541,0.5
20,0,SAML-Bank0,fedavg,saml,0.019724452373872534,0.10566055858869905,706,0.5
20,1,SAML-Bank1,fedavg,saml,0.00020211207114344905,0.00012712913473260145,6,0.5
20,2,SAML-Bank2,fedavg,saml,0.012012906428394142,0.08029355976612453,443,0.5
20,3,SAML-Bank3,fedavg,saml,0.014474308103116968,0.10024644999025374,541,0.5
5,0,SAML-Bank0,fedprox,saml,0.014698630354898748,0.10624553112243533,706,0.5
5,1,SAML-Bank1,fedprox,saml,0.00012910097309858472,0.0001273112568048159,6,0.5
5,2,SAML-Bank2,fedprox,saml,0.009165785341153095,0.08151886986751178,443,0.5
5,3,SAML-Bank3,fedprox,saml,0.011152715059379368,0.10052125015992551,541,0.5
10,0,SAML-Bank0,fedprox,saml,0.01650930271383257,0.10099518275729102,706,0.5
10,1,SAML-Bank1,fedprox,saml,0.0001508807664742937,0.00010092132940420955,6,0.5
10,2,SAML-Bank2,fedprox,saml,0.01010289990645463,0.08105966369671341,443,0.5
10,3,SAML-Bank3,fedprox,saml,0.012283034059205722,0.1001539125088401,541,0.5
15,0,SAML-Bank0,fedprox,saml,0.016140812153082093,0.10015440632392905,706,0.5
15,1,SAML-Bank1,fedprox,saml,0.00014785790854988357,0.00012513779674637611,6,0.5
15,2,SAML-Bank2,fedprox,saml,0.009848429376876328,0.08045400093558244,443,0.5
15,3,SAML-Bank3,fedprox,saml,0.012031740173463739,0.10027828375459925,541,0.5
20,0,SAML-Bank0,fedprox,saml,0.018085173969208616,0.10510193254494922,706,0.5
20,1,SAML-Bank1,fedprox,saml,0.0001724435247456458,0.00010731225829843335,6,0.5
20,2,SAML-Bank2,fedprox,saml,0.01113481228668942,0.08348531855627228,443,0.5
20,3,SAML-Bank3,fedprox,saml,0.013464127716868628,0.10259720617150353,541,0.5
5,0,SAML-Bank0,fednova,saml,0.014855652575805093,0.10203162917243697,706,0.5
5,1,SAML-Bank1,fednova,saml,0.00013373453694416582,0.000120023872957778,6,0.5
5,2,SAML-Bank2,fednova,saml,0.009318113747545676,0.07769983134499532,443,0.5
5,3,SAML-Bank3,fednova,saml,0.011274182788525685,0.10152868093852493,541,0.5
10,0,SAML-Bank0,fednova,saml,0.011898730888637752,0.09623302030352598,706,0.5
10,1,SAML-Bank1,fednova,saml,0.00010496483677967881,9.181441084997077e-05,6,0.5
10,2,SAML-Bank2,fednova,saml,0.0074166927817820956,0.07611732295723671,443,0.5
10,3,SAML-Bank3,fednova,saml,0.009133015852306086,0.09907894536276804,541,0.5
15,0,SAML-Bank0,fednova,saml,0.011942150362529564,0.09898633705262262,706,0.5
15,1,SAML-Bank1,fednova,saml,0.00010415852928156655,0.00010726723469863393,6,0.5
15,2,SAML-Bank2,fednova,saml,0.007326576314188446,0.07902199039239646,443,0.5
15,3,SAML-Bank3,fednova,saml,0.009066701305449114,0.10020459803451905,541,0.5
20,0,SAML-Bank0,fednova,saml,0.01230158218462689,0.10686576469171569,706,0.5
20,1,SAML-Bank1,fednova,saml,0.0001302117242636527,0.00011405834603841049,6,0.5
20,2,SAML-Bank2,fednova,saml,0.007435040879726515,0.08205832589636108,443,0.5
20,3,SAML-Bank3,fednova,saml,0.008975105075978014,0.10274968229433594,541,0.5
5,0,SAML-Bank0,persfl,saml,0.011471056824216676,0.08408508787846805,706,0.5
5,1,SAML-Bank1,persfl,saml,3.831380925470062e-05,4.385336118094151e-05,6,0.5
5,2,SAML-Bank2,persfl,saml,0.008463302103088115,0.062204702758811556,443,0.5
5,3,SAML-Bank3,persfl,saml,0.011197091330298106,0.07847985989846738,541,0.5
10,0,SAML-Bank0,persfl,saml,0.012442604927892389,0.10176358964612207,706,0.5
10,1,SAML-Bank1,persfl,saml,9.79887802846574e-05,8.583957114233432e-05,6,0.5
10,2,SAML-Bank2,persfl,saml,0.008139918600813992,0.07703085336917666,443,0.5
10,3,SAML-Bank3,persfl,saml,0.010332081841729969,0.10169044657941347,541,0.5
15,0,SAML-Bank0,persfl,saml,0.014077195553926957,0.10116810877010902,706,0.5
15,1,SAML-Bank1,persfl,saml,9.830545963946473e-05,4.659112202207678e-05,6,0.5
15,2,SAML-Bank2,persfl,saml,0.008743069518064948,0.07722717202219345,443,0.5
15,3,SAML-Bank3,persfl,saml,0.010724991338665703,0.10168595306962248,541,0.5
20,0,SAML-Bank0,persfl,saml,0.013906959262150518,0.09924248266904472,706,0.5
20,1,SAML-Bank1,persfl,saml,9.815348751610331e-05,4.8634394225934465e-05,6,0.5
20,2,SAML-Bank2,persfl,saml,0.008701808206247604,0.07993595034310512,443,0.5
20,3,SAML-Bank3,persfl,saml,0.01072766226359839,0.1031124426663339,541,0.5
