round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,SAML-Bank0,fedavg,saml,0.00402634379224066,0.056146113994829154,216,0.5
5,1,SAML-Bank1,fedavg,saml,0.017923739028090923,0.08816123201867132,922,0.5
5,2,SAML-Bank2,fedavg,saml,0.00443210107492841,0.05406700658039889,214,0.5
5,3,SAML-Bank3,fedavg,saml,0.006738757937479301,0.06480042484363348,345,0.5
10,0,SAML-Bank0,fedavg,saml,0.0044900047871374565,0.05635809877035751,216,0.5
10,1,SAML-Bank1,fedavg,saml,0.020036961385079273,0.09398239816993852,922,0.5
10,2,SAML-Bank2,fedavg,saml,0.004926515564813438,0.04942212296805053,214,0.5
10,3,SAML-Bank3,fedavg,saml,0.00743321718931475,0.06463855141775826,345,0.5
15,0,SAML-Bank0,fedavg,saml,0.004374467800911626,0.0796815439407902,216,0.5
15,1,SAML-Bank1,fedavg,saml,0.02015994668443852,0.10448286207464239,922,0.5
15,2,SAML-Bank2,fedavg,saml,0.004945415398072297,0.08507008282323736,214,0.5
15,3,SAML-Bank3,fedavg,saml,0.007448539650052845,0.08370980355140938,345,0.5
20,0,SAML-Bank0,fedavg,saml,0.0044826298094882335,0.0819419755319781,216,0.5
20,1,SAML-Bank1,fedavg,saml,0.020046029151796138,0.10415315733441816,922,0.5
20,2,SAML-Bank2,fedavg,saml,0.004966493179576147,0.08579178306185875,214,0.5
20,3,SAML-Bank3,fedavg,saml,0.007357073519644408,0.0824758572707527,345,0.5
5,0,SAML-Bank0,fedprox,saml,0.004167721000848429,0.055301254284861566,216,0.5
5,1,SAML-Bank1,fedprox,saml,0.018404548385206027,0.09005150086028196,922,0.5
5,2,SAML-Bank2,fedprox,saml,0.004531631983781528,0.04976412116808389,214,0.5
5,3,SAML-Bank3,fedprox,saml,0.006903015606171058,0.06221437270018439,345,0.5
10,0,SAML-Bank0,fedprox,saml,0.004199507968096275,0.055160781202200686,216,0.5
10,1,SAML-Bank1,fedprox,saml,0.01919373969838409,0.09151890316127885,922,0.5
10,2,SAML-Bank2,fedprox,saml,0.004777845883037075,0.04921261769230611,214,0.5
10,3,SAML-Bank3,fedprox,saml,0.00706824785989162,0.06177186749766987,345,0.5
15,0,SAML-Bank0,fedprox,saml,0.004238896621536125,0.05564804732452427,216,0.5
15,1,SAML-Bank1,fedprox,saml,0.01926128761240937,0.09193335630923481,922,0.5
15,2,SAML-Bank2,fedprox,saml,0.004693867842247982,0.047925884483287946,214,0.5
15,3,SAML-Bank3,fedprox,saml,0.007062416491696889,0.06856420849487038,345,0.5
20,0,SAML-Bank0,fedprox,saml,0.004179132829937788,0.060405373793922794,216,0.5
20,1,SAML-Bank1,fedprox,saml,0.01879324315901016,0.09625227189631659,922,0.5
20,2,SAML-Bank2,fedprox,saml,0.004725957878710987,0.051880105980546515,214,0.5
20,3,SAML-Bank3,fedprox,saml,0.007107613713886817,0.06829252680589684,345,0.5
5,0,SAML-Bank0,fednova,saml,0.004129810790229043,0.05176335199730041,216,0.5
5,1,SAML-Bank1,fednova,saml,0.018285120987511897,0.08708060656091125,922,0.5
5,2,SAML-Bank2,fednova,saml,0.004571830490592579,0.04988459934814645,214,0.5
5,3,SAML-Bank3,fednova,saml,0.006700314534415917,0.05961310853553954,345,0.5
10,0,SAML-Bank0,fednova,saml,0.004321728691476591,0.05696529131380313,216,0.5
10,1,SAML-Bank1,fednova,saml,0.01925804519809626,0.09084168618053866,922,0.5
10,2,SAML-Bank2,fednova,saml,0.00478453535418406,0.044788804919110456,214,0.5
10,3,SAML-Bank3,fednova,saml,0.007189489804142823,0.06735726408466572,345,0.5
15,0,SAML-Bank0,fednova,saml,0.004599073163881477,0.05554227328406483,216,0.5
15,1,SAML-Bank1,fednova,saml,0.020720736276829035,0.08939257324331117,922,0.5
15,2,SAML-Bank2,fednova,saml,0.005076947485324449,0.050091878688778846,214,0.5
15,3,SAML-Bank3,fednova,saml,0.007569862044570216,0.06186292116710287,345,0.5
20,0,SAML-Bank0,fednova,saml,0.004313992267998473,0.05586641199641358,216,0.5
20,1,SAML-Bank1,fednova,saml,0.019462160562824644,0.0936162177442288,922,0.5
20,2,SAML-Bank2,fednova,saml,0.004770085227746552,0.049287519490510204,214,0.5
20,3,SAML-Bank3,fednova,saml,0.007215754397100336,0.06730972755749448,345,0.5
5,0,SAML-Bank0,persfl,saml,0.0046016975150833415,0.05618877429568559,216,0.5
5,1,SAML-Bank1,persfl,saml,0.019818754295395338,0.08655831513430987,922,0.5
5,2,SAML-Bank2,persfl,saml,0.004748396645288604,0.050698457774885054,214,0.5
5,3,SAML-Bank3,persfl,saml,0.0071962268432227425,0.06350821452748018,345,0.5
10,0,SAML-Bank0,persfl,saml,0.004054573973778448,0.05433276442170512,216,0.5
10,1,SAML-Bank1,persfl,saml,0.01779309961355612,0.08597344146354036,922,0.5
10,2,SAML-Bank2,persfl,saml,0.0042900293297923565,0.0523717763286799,214,0.5
10,3,SAML-Bank3,persfl,saml,0.006566854224255266,0.08222215866633938,345,0.5
15,0,SAML-Bank0,persfl,saml,0.0037350028885813707,0.04492091497986498,216,0.5
15,1,SAML-Bank1,persfl,saml,0.01794999643849277,0.08966465793622488,922,0.5
15,2,SAML-Bank2,persfl,saml,0.004412875925646063,0.08247538672733268,214,0.5
15,3,SAML-Bank3,persfl,saml,0.006445502989526058,0.08145844920458961,345,0.5
20,0,SAML-Bank0,persfl,saml,0.003733936577588204,0.04914181234954259,216,0.5
20,1,SAML-Bank1,persfl,saml,0.017484497355228085,0.09359271536686328,922,0.5
20,2,SAML-Bank2,persfl,saml,0.003972983710766786,0.0518357688609986,214,0.5
20,3,SAML-Bank3,persfl,saml,0.006212110891628635,0.06669738101662238,345,0.5
