round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,SAML-Bank0,fedavg,saml,0.004478827361563518,0.014318159370139527,170,0.5
5,1,SAML-Bank1,fedavg,saml,0.030001276650070217,0.044011533992892586,1362,0.5
5,2,SAML-Bank2,fedavg,saml,0.004252159827213823,0.030563967700214502,162,0.5
5,3,SAML-Bank3,fedavg,saml,6.796017533725237e-05,5.9489967192792706e-05,2,0.5
10,0,SAML-Bank0,fedavg,saml,0.0040297853701270255,0.02306458990623772,170,0.5
10,1,SAML-Bank1,fedavg,saml,0.028214564514330322,0.045147614596184445,1362,0.5
10,2,SAML-Bank2,fedavg,saml,0.0038114225401665296,0.04573696546622673,162,0.5
10,3,SAML-Bank3,fedavg,saml,5.9028392656867956e-05,5.042855554879493e-05,2,0.5
15,0,SAML-Bank0,fedavg,saml,0.0036503963287442638,0.01881601207949657,170,0.5
15,1,SAML-Bank1,fedavg,saml,0.026552462526766595,0.05073263232689981,1362,0.5
15,2,SAML-Bank2,fedavg,saml,0.0035349671564618673,0.04231459356438683,162,0.5
15,3,SAML-Bank3,fedavg,saml,5.279273571956499e-05,6.692420912787268e-05,2,0.5
20,0,SAML-Bank0,fedavg,saml,0.004114713216957606,0.02458708404207279,170,0.5
20,1,SAML-Bank1,fedavg,saml,0.028575680904896563,0.05049063795681835,1362,0.5
20,2,SAML-Bank2,fedavg,saml,0.0036513582423116876,0.04590296526909528,162,0.5
20,3,SAML-Bank3,fedavg,saml,6.310541760010097e-05,7.667749451248466e-05,2,0.5
5,0,SAML-Bank0,fedprox,saml,0.004138950480413895,0.025939656002519892,170,0.5
5,1,SAML-Bank1,fedprox,saml,0.028094474002758777,0.0448587188057793,1362,0.5
5,2,SAML-Bank2,fedprox,saml,0.004022121669180492,0.04074498529545421,162,0.5
5,3,SAML-Bank3,fedprox,saml,5.9437130375345475e-05,2.5992505268616854e-05,2,0.5
10,0,SAML-Bank0,fedprox,saml,0.00472304219482549,0.031884476953972035,170,0.5
10,1,SAML-Bank1,fedprox,saml,0.03350127592750114,0.0482542704873422,1362,0.5
10,2,SAML-Bank2,fedprox,saml,0.004543706965852295,0.04577292587853639,162,0.5
10,3,SAML-Bank3,fedprox,saml,6.969369620517824e-05,6.670795898269459e-05,2,0.5
15,0,SAML-Bank0,fedprox,saml,0.004015244317408466,0.019838847025641548,170,0.5
15,1,SAML-Bank1,fedprox,saml,0.03205169215021432,0.04580595718559696,1362,0.5
15,2,SAML-Bank2,fedprox,saml,0.004187834683509543,0.04458239351026675,162,0.5
15,3,SAML-Bank3,fedprox,saml,6.827103601297149e-05,5.9384492071012774e-05,2,0.5
20,0,SAML-Bank0,fedprox,saml,0.0031074397286169303,0.028492011278843852,170,0.5
20,1,SAML-Bank1,fedprox,saml,0.026410863336240188,0.04523644364636973,1362,0.5
20,2,SAML-Bank2,fedprox,saml,0.003536049504693066,0.04382282543266788,162,0.5
20,3,SAML-Bank3,fedprox,saml,5.2092829422030056e-05,4.702065107083353e-05,2,0.5
5,0,SAML-Bank0,fednova,saml,0.00423784065719129,0.015364559851385602,170,0.5
5,1,SAML-Bank1,fednova,saml,0.03157700357010956,0.04771306440075895,1362,0.5
5,2,SAML-Bank2,fednova,saml,0.0040937002501705705,0.03745554352145623,162,0.5
5,3,SAML-Bank3,fednova,saml,6.546216286986122e-05,7.791927589627219e-05,2,0.5
10,0,SAML-Bank0,fednova,saml,0.004316501094994763,0.02645178208577326,170,0.5
10,1,SAML-Bank1,fednova,saml,0.030987695177351907,0.04906458358951165,1362,0.5
10,2,SAML-Bank2,fednova,saml,0.00407280132366043,0.04705100152019864,162,0.5
10,3,SAML-Bank3,fednova,saml,6.37064407211569e-05,5.59841787987761e-05,2,0.5
15,0,SAML-Bank0,fednova,saml,0.004046440688517446,0.026254006624038696,170,0.5
15,1,SAML-Bank1,fednova,saml,0.030169220282725305,0.049568246495833385,1362,0.5
15,2,SAML-Bank2,fednova,saml,0.00390806736763748,0.04649283408728682,162,0.5
15,3,SAML-Bank3,fednova,saml,6.256843422493352e-05,3.7959362427312425e-05,2,0.5
20,0,SAML-Bank0,fednova,saml,0.005,0.026441177052517577,170,0.5
20,1,SAML-Bank1,fednova,saml,0.036218705258677396,0.0507762244615865,1362,0.5
20,2,SAML-Bank2,fednova,saml,0.004674046740467405,0.046288900595281623,162,0.5
20,3,SAML-Bank3,fednova,saml,8.226728641355764e-05,6.663705669290622e-05,2,0.5
5,0,SAML-Bank0,persfl,saml,0.003797584187408492,0.049188365905651524,170,0.5
5,1,SAML-Bank1,persfl,saml,0.030060244705297806,0.09119487618952345,1362,0.5
5,2,SAML-Bank2,persfl,saml,0.004267789569522292,0.027343908467780245,162,0.5
5,3,SAML-Bank3,persfl,saml,0.0,6.647494122188691e-06,2,0.5
10,0,SAML-Bank0,persfl,saml,0.0035856480942513215,0.03732515789922418,170,0.5
10,1,SAML-Bank1,persfl,saml,0.028648276724838932,0.09107375184448004,1362,0.5
10,2,SAML-Bank2,persfl,saml,0.0037723511807459197,0.05806899397035544,162,0.5
10,3,SAML-Bank3,persfl,saml,0.0,6.318619202255653e-06,2,0.5
15,0,SAML-Bank0,persfl,saml,0.004138193896164003,0.03177199793316636,170,0.5
15,1,SAML-Bank1,persfl,saml,0.030392043483289003,0.0816768475810689,1362,0.5
15,2,SAML-Bank2,persfl,saml,0.003254932560472634,0.0525431925849157,162,0.5
15,3,SAML-Bank3,persfl,saml,0.0,6.3101238327085956e-06,2,0.5
20,0,SAML-Bank0,persfl,saml,0.0032644628099173555,0.05042941887265906,170,0.5
20,1,SAML-Bank1,persfl,saml,0.029735953674514277,0.08577719530615585,1362,0.5
20,2,SAML-Bank2,persfl,saml,0.0037145797254222825,0.03707554962969684,162,0.5
20,3,SAML-Bank3,persfl,saml,0.0,6.362107024002448e-06,2,0.5
