round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
5,2,IBM-Bank2,persfl,ibm,5.002376128661114e-05,3.00759627174993e-05,2,0.05,HI-Medium
5,3,IBM-Bank3,persfl,ibm,0.010600552883045646,0.01681636397773556,578,0.05,HI-Medium
10,0,IBM-Bank0,persfl,ibm,0.12574481199917814,0.16924249788491758,8066,0.05,HI-Medium
10,1,IBM-Bank1,persfl,ibm,0.0,1.217241001545896e-05,1,0.05,HI-Medium
10,2,IBM-Bank2,persfl,ibm,2.4550420425949795e-05,1.9732210048733256e-05,2,0.05,HI-Medium
10,3,IBM-Bank3,persfl,ibm,0.011083265680703117,0.01547558616424071,578,0.05,HI-Medium
15,0,IBM-Bank0,persfl,ibm,0.12815736124047997,0.16268708807178925,8066,0.05,HI-Medium
15,1,IBM-Bank1,persfl,ibm,0.0,1.0359473738734072e-05,1,0.05,HI-Medium
15,2,IBM-Bank2,persfl,ibm,2.8413530523235166e-05,2.563440558720063e-05,2,0.05,HI-Medium
15,3,IBM-Bank3,persfl,ibm,0.010656849447781438,0.01589245037519937,578,0.05,HI-Medium
20,0,IBM-Bank0,persfl,ibm,0.12850473693346368,0.15904084453666456,8066,0.05,HI-Medium
20,1,IBM-Bank1,persfl,ibm,0.0,9.985022466300549e-06,1,0.05,HI-Medium
20,2,IBM-Bank2,persfl,ibm,4.6302727230633885e-05,2.1430215571137706e-05,2,0.05,HI-Medium
20,3,IBM-Bank3,persfl,ibm,0.01037759439859965,0.015122747152313105,578,0.05,HI-Medium
5,0,IBM-Bank0,scaffold,ibm,0.16627571878560418,0.10587099333348653,8066,0.05,HI-Medium
5,1,IBM-Bank1,scaffold,ibm,4.182000669120107e-05,2.9754820280885503e-05,1,0.05,HI-Medium
5,2,IBM-Bank2,scaffold,ibm,4.149894177698469e-05,8.012653301962811e-05,2,0.05,HI-Medium
5,3,IBM-Bank3,scaffold,ibm,0.013983433117362422,0.008298849334196053,578,0.05,HI-Medium
10,0,IBM-Bank0,scaffold,ibm,0.17222301035607887,0.10499391672495689,8066,0.05,HI-Medium
