round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
5,1,IBM-Bank1,scaffold,ibm,0.054707810557251046,0.07069313782534722,538,0.5,HI-Large
5,2,IBM-Bank2,scaffold,ibm,0.004782972617481765,0.008778446783684309,42,0.5,HI-Large
5,3,IBM-Bank3,scaffold,ibm,0.8335126537867802,0.846895381130796,49719,0.5,HI-Large
10,0,IBM-Bank0,scaffold,ibm,0.3342540361797316,0.39527667172122866,4676,0.5,HI-Large
10,1,IBM-Bank1,scaffold,ibm,0.05326770576975663,0.08327365124703474,538,0.5,HI-Large
10,2,IBM-Bank2,scaffold,ibm,0.00462160600808781,0.01227313255706115,42,0.5,HI-Large
10,3,IBM-Bank3,scaffold,ibm,0.8374158162789396,0.8550235822596207,49719,0.5,HI-Large
15,0,IBM-Bank0,scaffold,ibm,0.33927219100003986,0.3801919974142953,4676,0.5,HI-Large
15,1,IBM-Bank1,scaffold,ibm,0.05516532465307521,0.07492064013530646,538,0.5,HI-Large
15,2,IBM-Bank2,scaffold,ibm,0.004847897224578839,0.008152566759642748,42,0.5,HI-Large
15,3,IBM-Bank3,scaffold,ibm,0.8343063508102242,0.8448608364813085,49719,0.5,HI-Large
20,0,IBM-Bank0,scaffold,ibm,0.34578868016788233,0.40082211253669714,4676,0.5,HI-Large
20,1,IBM-Bank1,scaffold,ibm,0.056800141118363026,0.08652715633789645,538,0.5,HI-Large
20,2,IBM-Bank2,scaffold,ibm,0.0049912652857499375,0.015571437149058853,42,0.5,HI-Large
20,3,IBM-Bank3,scaffold,ibm,0.8352575781891645,0.8523879883583942,49719,0.5,HI-Large
5,0,IBM-Bank0,fedavgm,ibm,0.0,0.0804288113165452,4676,0.5,HI-Large
5,1,IBM-Bank1,fedavgm,ibm,0.0,0.0092839988843198,538,0.5,HI-Large
5,2,IBM-Bank2,fedavgm,ibm,0.0,0.0007240499474994166,42,0.5,HI-Large
5,3,IBM-Bank3,fedavgm,ibm,0.0,0.4933699685560894,49719,0.5,HI-Large
10,0,IBM-Bank0,fedavgm,ibm,0.33426505168818493,0.2683893090215004,4676,0.5,HI-Large
10,1,IBM-Bank1,fedavgm,ibm,0.056577086280056574,0.045466098186800544,538,0.5,HI-Large
10,2,IBM-Bank2,fedavgm,ibm,0.004961753152780649,0.0030900566831852036,42,0.5,HI-Large
10,3,IBM-Bank3,fedavgm,ibm,0.7571804302494944,0.773090226193055,49719,0.5,HI-Large
15,0,IBM-Bank0,fedavgm,ibm,0.32733312731767616,0.3671986036240903,4676,0.5,HI-Large
15,1,IBM-Bank1,fedavgm,ibm,0.052798773140541135,0.07187987879947635,538,0.5,HI-Large
15,2,IBM-Bank2,fedavgm,ibm,0.004512583164593578,0.018310923862657136,42,0.5,HI-Large
15,3,IBM-Bank3,fedavgm,ibm,0.8265452446132932,0.8424059581680093,49719,0.5,HI-Large
20,0,IBM-Bank0,fedavgm,ibm,0.336559525232007,0.3740036973178381,4676,0.5,HI-Large
20,1,IBM-Bank1,fedavgm,ibm,0.054775839536337294,0.08027138198118629,538,0.5,HI-Large
20,2,IBM-Bank2,fedavgm,ibm,0.004818986808023613,0.006375259766577728,42,0.5,HI-Large
20,3,IBM-Bank3,fedavgm,ibm,0.8265997108727079,0.8352451333214767,49719,0.5,HI-Large
