round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
20,0,IBM-Bank0,fednova,ibm,0.0,0.0,0,0.1,LI-Small
20,1,IBM-Bank1,fednova,ibm,0.0,0.00649583994802704,187,0.1,LI-Small
20,2,IBM-Bank2,fednova,ibm,0.0,0.0,0,0.1,LI-Small
20,3,IBM-Bank3,fednova,ibm,0.0,0.016064108619423974,563,0.1,LI-Small
5,0,IBM-Bank0,persfl,ibm,0.0,0.0,0,0.1,LI-Small
5,1,IBM-Bank1,persfl,ibm,0.010357129157236564,0.010733812442377295,187,0.1,LI-Small
5,2,IBM-Bank2,persfl,ibm,0.0,0.0,0,0.1,LI-Small
5,3,IBM-Bank3,persfl,ibm,0.03446198337149054,0.028587510490095402,563,0.1,LI-Small
10,0,IBM-Bank0,persfl,ibm,0.0,0.0,0,0.1,LI-Small
10,1,IBM-Bank1,persfl,ibm,0.007201619050122217,0.007393397656473481,187,0.1,LI-Small
10,2,IBM-Bank2,persfl,ibm,0.0,0.0,0,0.1,LI-Small
10,3,IBM-Bank3,persfl,ibm,0.037803138373751786,0.02490013942843883,563,0.1,LI-Small
15,0,IBM-Bank0,persfl,ibm,0.0,0.0,0,0.1,LI-Small
15,1,IBM-Bank1,persfl,ibm,0.008876298394711992,0.013620743112803577,187,0.1,LI-Small
15,2,IBM-Bank2,persfl,ibm,0.0,0.0,0,0.1,LI-Small
15,3,IBM-Bank3,persfl,ibm,0.031000105682178463,0.02989803998151315,563,0.1,LI-Small
20,0,IBM-Bank0,persfl,ibm,0.0,0.0,0,0.1,LI-Small
20,1,IBM-Bank1,persfl,ibm,0.014933088277525703,0.009302285968011205,187,0.1,LI-Small
20,2,IBM-Bank2,persfl,ibm,0.0,0.0,0,0.1,LI-Small
20,3,IBM-Bank3,persfl,ibm,0.03962936564504633,0.02432907814118078,563,0.1,LI-Small
5,0,IBM-Bank0,scaffold,ibm,0.0,0.0,0,0.1,LI-Small
5,1,IBM-Bank1,scaffold,ibm,0.0,0.007919783303334588,187,0.1,LI-Small
5,2,IBM-Bank2,scaffold,ibm,0.0,0.0,0,0.1,LI-Small
5,3,IBM-Bank3,scaffold,ibm,0.0,0.015622766163742464,563,0.1,LI-Small
10,0,IBM-Bank0,scaffold,ibm,0.0,0.0,0,0.1,LI-Small
10,1,IBM-Bank1,scaffold,ibm,0.0,0.006956368840365273,187,0.1,LI-Small
10,2,IBM-Bank2,scaffold,ibm,0.0,0.0,0,0.1,LI-Small
10,3,IBM-Bank3,scaffold,ibm,0.0,0.016319947563913435,563,0.1,LI-Small
15,0,IBM-Bank0,scaffold,ibm,0.0,0.0,0,0.1,LI-Small
15,1,IBM-Bank1,scaffold,ibm,0.0,0.006981464079319054,187,0.1,LI-Small
15,2,IBM-Bank2,scaffold,ibm,0.0,0.0,0,0.1,LI-Small
15,3,IBM-Bank3,scaffold,ibm,0.0,0.020644854465758238,563,0.1,LI-Small
20,0,IBM-Bank0,scaffold,ibm,0.0,0.0,0,0.1,LI-Small
20,1,IBM-Bank1,scaffold,ibm,0.0,0.007521978416060298,187,0.1,LI-Small
20,2,IBM-Bank2,scaffold,ibm,0.0,0.0,0,0.1,LI-Small
20,3,IBM-Bank3,scaffold,ibm,0.0,0.01727558109723682,563,0.1,LI-Small
5,0,IBM-Bank0,fedavgm,ibm,0.0,0.0,0,0.1,LI-Small
5,1,IBM-Bank1,fedavgm,ibm,0.0,0.000583940367197396,187,0.1,LI-Small
5,2,IBM-Bank2,fedavgm,ibm,0.0,0.0,0,0.1,LI-Small
5,3,IBM-Bank3,fedavgm,ibm,0.0,0.001849881959567957,563,0.1,LI-Small
10,0,IBM-Bank0,fedavgm,ibm,0.0,0.0,0,0.1,LI-Small
10,1,IBM-Bank1,fedavgm,ibm,0.015384615384615385,0.006665931216106782,187,0.1,LI-Small
10,2,IBM-Bank2,fedavgm,ibm,0.0,0.0,0,0.1,LI-Small
10,3,IBM-Bank3,fedavgm,ibm,0.043084522502744235,0.015580660886650503,563,0.1,LI-Small
15,0,IBM-Bank0,fedavgm,ibm,0.0,0.0,0,0.1,LI-Small
15,1,IBM-Bank1,fedavgm,ibm,0.015797446440164467,0.007195543029775085,187,0.1,LI-Small
15,2,IBM-Bank2,fedavgm,ibm,0.0,0.0,0,0.1,LI-Small
15,3,IBM-Bank3,fedavgm,ibm,0.04621676891615542,0.01947594132893889,563,0.1,LI-Small
20,0,IBM-Bank0,fedavgm,ibm,0.0,0.0,0,0.1,LI-Small
20,1,IBM-Bank1,fedavgm,ibm,0.013739719400096759,0.004392807046858228,187,0.1,LI-Small
20,2,IBM-Bank2,fedavgm,ibm,0.0,0.0,0,0.1,LI-Small
20,3,IBM-Bank3,fedavgm,ibm,0.04069714389999087,0.01512317921398388,563,0.1,LI-Small
