round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
5,0,IBM-Bank0,fedavg,ibm,0.009714862477920767,0.02089677583750897,91,0.1,HI-Small
5,1,IBM-Bank1,fedavg,ibm,0.0,0.0,0,0.1,HI-Small
5,2,IBM-Bank2,fedavg,ibm,0.00799593857088463,0.058194586936822085,71,0.1,HI-Small
5,3,IBM-Bank3,fedavg,ibm,0.13406764574988875,0.1329876763615134,1398,0.1,HI-Small
10,0,IBM-Bank0,fedavg,ibm,0.00900380930393628,0.033707600567892765,91,0.1,HI-Small
10,1,IBM-Bank1,fedavg,ibm,0.0,0.0,0,0.1,HI-Small
10,2,IBM-Bank2,fedavg,ibm,0.007259737266651302,0.028284532374736656,71,0.1,HI-Small
10,3,IBM-Bank3,fedavg,ibm,0.12610495120331103,0.15470660227794097,1398,0.1,HI-Small
15,0,IBM-Bank0,fedavg,ibm,0.00883802617415444,0.029335603346331698,91,0.1,HI-Small
15,1,IBM-Bank1,fedavg,ibm,0.0,0.0,0,0.1,HI-Small
15,2,IBM-Bank2,fedavg,ibm,0.007065527065527066,0.046011460806992636,71,0.1,HI-Small
15,3,IBM-Bank3,fedavg,ibm,0.12372275632959179,0.1360964714982155,1398,0.1,HI-Small
20,0,IBM-Bank0,fedavg,ibm,0.009947742869734938,0.021314183805701922,91,0.1,HI-Small
20,1,IBM-Bank1,fedavg,ibm,0.0,0.0,0,0.1,HI-Small
20,2,IBM-Bank2,fedavg,ibm,0.007951533510034078,0.046621657898405264,71,0.1,HI-Small
20,3,IBM-Bank3,fedavg,ibm,0.13338473400154202,0.14571470757672933,1398,0.1,HI-Small
5,0,IBM-Bank0,fedprox,ibm,0.00929022668153103,0.013669702146909535,91,0.1,HI-Small
5,1,IBM-Bank1,fedprox,ibm,0.0,0.0,0,0.1,HI-Small
5,2,IBM-Bank2,fedprox,ibm,0.0078397212543554,0.02942873089632929,71,0.1,HI-Small
5,3,IBM-Bank3,fedprox,ibm,0.13134784268804886,0.12260562140750944,1398,0.1,HI-Small
10,0,IBM-Bank0,fedprox,ibm,0.008914285714285715,0.022176709535968744,91,0.1,HI-Small
10,1,IBM-Bank1,fedprox,ibm,0.0,0.0,0,0.1,HI-Small
10,2,IBM-Bank2,fedprox,ibm,0.007208650380456548,0.04607642183678604,71,0.1,HI-Small
10,3,IBM-Bank3,fedprox,ibm,0.1239493670886076,0.1462138522205178,1398,0.1,HI-Small
15,0,IBM-Bank0,fedprox,ibm,0.009246636239701263,0.025616027256285735,91,0.1,HI-Small
15,1,IBM-Bank1,fedprox,ibm,0.0,0.0,0,0.1,HI-Small
15,2,IBM-Bank2,fedprox,ibm,0.007481740989252419,0.03674340011762774,71,0.1,HI-Small
15,3,IBM-Bank3,fedprox,ibm,0.12831533703742531,0.12052573627594224,1398,0.1,HI-Small
20,0,IBM-Bank0,fedprox,ibm,0.009836065573770493,0.009077575240872285,91,0.1,HI-Small
20,1,IBM-Bank1,fedprox,ibm,0.0,0.0,0,0.1,HI-Small
20,2,IBM-Bank2,fedprox,ibm,0.00814503415659485,0.024793284411681868,71,0.1,HI-Small
20,3,IBM-Bank3,fedprox,ibm,0.13743695552498852,0.13344765618137175,1398,0.1,HI-Small
5,0,IBM-Bank0,fednova,ibm,0.010738255033557046,0.005633460305862084,91,0.1,HI-Small
5,1,IBM-Bank1,fednova,ibm,0.0,0.0,0,0.1,HI-Small
5,2,IBM-Bank2,fednova,ibm,0.009387430389817025,0.011818512364752079,71,0.1,HI-Small
5,3,IBM-Bank3,fednova,ibm,0.1491971000745308,0.09386296148859327,1398,0.1,HI-Small
10,0,IBM-Bank0,fednova,ibm,0.01024839326037867,0.005753404459015966,91,0.1,HI-Small
10,1,IBM-Bank1,fednova,ibm,0.0,0.0,0,0.1,HI-Small
10,2,IBM-Bank2,fednova,ibm,0.009108425293396392,0.0061362628851080025,71,0.1,HI-Small
10,3,IBM-Bank3,fednova,ibm,0.1535029004908523,0.09300971766853965,1398,0.1,HI-Small
